Season,TeamID,Score,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,OppScore,OppFGM,OppFGA,OppFGM3,OppFGA3,OppFTM,OppFTA,OppOR,OppDR,OppAst,OppTO,OppStl,OppBlk,OppPF
2010,1113,66.75,22.5625,50.03125,8.1875,22.25,13.4375,18.9375,8.6875,23.1875,13.875,11.65625,6.65625,2.5,16.5,58.46875,20.40625,50.84375,5.5,17.25,12.15625,17.8125,10.40625,21.5,12.1875,12.9375,5.5,2.4375,17.53125
2010,1114,65.48412698412697,21.46825396825397,51.289682539682545,6.075396825396825,16.027777777777775,16.472222222222225,23.603174603174605,9.523809523809522,23.33730158730159,11.265873015873014,13.34920634920635,4.682539682539684,2.515873015873016,19.93253968253968,73.27380952380953,25.071428571428573,55.992063492063494,7.726190476190475,21.654761904761905,15.404761904761902,22.166666666666668,11.277777777777777,24.011904761904766,15.357142857142858,11.730158730158731,5.273809523809524,3.400793650793651,19.642857142857142
2010,1115,63.5173611111111,21.288194444444443,51.739583333333336,4.034722222222221,13.246527777777779,16.90625,25.47569444444445,12.409722222222221,25.239583333333332,12.35763888888889,16.729166666666668,6.746527777777777,3.3715277777777777,22.468749999999996,63.815972222222214,20.288194444444446,49.84375,4.975694444444445,15.225694444444446,18.263888888888886,27.479166666666664,9.03125,22.052083333333336,11.54861111111111,13.909722222222223,7.795138888888889,4.284722222222222,20.76388888888889
2010,1116,73.92361111111111,25.635416666666668,57.517361111111114,6.21875,17.916666666666668,16.43402777777778,24.15972222222222,10.881944444444445,23.170138888888886,13.600694444444445,13.555555555555557,7.184027777777778,4.013888888888889,18.520833333333336,73.19791666666666,25.506944444444443,58.951388888888886,7.173611111111111,19.25,15.010416666666668,20.74652777777778,12.229166666666668,24.47222222222222,12.82638888888889,14.524305555555557,6.559027777777779,4.607638888888889,20.21527777777778
2010,1117,67.26436781609196,23.89272030651341,54.30651340996169,5.1915708812260535,15.455938697318006,14.28735632183908,21.762452107279692,11.291187739463602,25.727969348659006,12.38697318007663,13.590038314176246,4.808429118773946,3.9846743295019156,18.42911877394636,66.90421455938699,23.819923371647512,57.26436781609195,5.168582375478927,17.275862068965516,14.095785440613028,20.12260536398468,11.39080459770115,23.348659003831422,12.471264367816092,11.785440613026818,7.0,3.1455938697318007,19.65134099616858
2010,1119,60.01984126984127,21.908730158730158,53.07142857142857,5.515873015873017,16.82936507936508,10.686507936507937,16.309523809523807,10.178571428571429,21.373015873015873,11.444444444444445,14.571428571428571,8.253968253968253,2.456349206349206,20.16269841269841,60.873015873015866,19.242063492063494,46.29365079365079,6.7936507936507935,20.345238095238095,15.595238095238097,22.289682539682538,9.202380952380953,23.865079365079364,11.404761904761903,17.07936507936508,5.6230158730158735,3.091269841269841,17.16269841269841
2010,1120,74.48028673835127,26.014336917562726,58.89247311827957,8.24731182795699,25.114695340501793,14.204301075268814,21.724014336917563,11.896057347670252,22.66666666666666,12.81720430107527,13.724014336917563,7.799283154121864,2.813620071684588,19.88888888888889,73.62724014336918,25.731182795698928,56.247311827956985,6.842293906810035,19.268817204301072,15.32258064516129,21.551971326164875,10.792114695340503,24.65591397849462,13.254480286738351,15.057347670250895,6.67741935483871,3.7025089605734767,18.43010752688172
2010,1122,69.8851851851852,23.544444444444444,52.837037037037035,6.011111111111111,16.88148148148148,16.785185185185185,24.125925925925923,10.733333333333333,22.17037037037037,12.907407407407408,14.033333333333333,5.814814814814813,3.066666666666667,16.974074074074075,72.09629629629629,25.75555555555555,57.048148148148144,7.048148148148147,18.725925925925925,13.537037037037036,19.444444444444443,12.248148148148148,23.03703703703704,13.437037037037037,13.085185185185187,7.107407407407408,3.9481481481481486,20.296296296296298
2010,1123,58.73180076628352,19.75785440613027,48.148659003831426,3.7057471264367807,10.08582375478927,15.510344827586211,22.48045977011494,10.126436781609193,24.098084291187735,10.486590038314178,14.265900383141762,4.8022988505747115,3.0268199233716473,17.492720306513412,61.0183908045977,21.66590038314176,54.12950191570882,5.78544061302682,18.822988505747126,11.901149425287356,17.324904214559385,11.252873563218392,21.862068965517242,12.728735632183906,11.406130268199233,6.619157088122605,3.255938697318007,19.615325670498084
2010,1124,76.16487455197134,26.967741935483872,55.72401433691756,7.003584229390681,18.121863799283155,15.225806451612902,20.763440860215056,12.107526881720432,26.225806451612904,13.57347670250896,13.863799283154124,6.318996415770609,6.888888888888888,17.92831541218638,66.05017921146954,22.7921146953405,58.55555555555556,6.716845878136201,19.878136200716845,13.74910394265233,20.32974910394265,12.913978494623656,19.444444444444446,12.738351254480287,11.989247311827956,6.017921146953404,2.4516129032258065,18.57706093189964
2010,1125,72.4910394265233,24.41218637992832,54.365591397849464,7.810035842293907,22.69175627240143,15.85663082437276,23.516129032258064,11.885304659498209,24.91756272401434,14.240143369175629,16.444444444444443,7.114695340501791,2.9569892473118276,19.093189964157705,67.94265232974911,24.06451612903226,58.225806451612904,5.125448028673835,16.88888888888889,14.688172043010752,21.745519713261647,12.881720430107528,22.161290322580644,11.978494623655916,14.394265232974911,8.437275985663081,4.422939068100359,20.440860215053767
2010,1126,58.22592592592593,21.225925925925928,50.87037037037037,3.762962962962963,11.54814814814815,12.011111111111113,18.71851851851852,11.544444444444444,20.5962962962963,9.8,12.677777777777779,6.444444444444444,3.414814814814815,17.855555555555554,60.68518518518519,20.296296296296298,47.385185185185186,5.977777777777778,15.737037037037036,14.114814814814816,21.71851851851852,10.407407407407408,22.118518518518517,10.877777777777776,13.47777777777778,5.837037037037037,3.5148148148148146,15.688888888888888
2010,1127,61.16475095785441,22.229885057471268,52.49425287356321,5.103448275862068,17.421455938697317,11.601532567049807,17.344827586206897,11.371647509578544,23.126436781609193,9.862068965517242,14.17624521072797,5.21455938697318,3.9348659003831417,16.88888888888889,67.63984674329501,23.980842911877396,55.689655172413794,7.241379310344827,20.39846743295019,12.436781609195403,18.314176245210728,12.06513409961686,22.10727969348659,13.107279693486591,11.091954022988507,6.363984674329502,2.5708812260536393,16.471264367816094
2010,1129,73.43727598566309,27.72043010752688,60.326164874551964,5.845878136200717,17.57706093189964,12.150537634408602,17.974910394265233,11.670250896057347,24.00716845878136,15.874551971326166,14.240143369175629,7.408602150537635,3.6917562724014332,16.817204301075268,72.76702508960575,26.99641577060932,59.04301075268816,6.419354838709677,17.43727598566308,12.35483870967742,18.200716845878134,10.881720430107526,23.65232974910394,13.297491039426523,14.46594982078853,6.118279569892474,2.8637992831541217,16.071684587813618
2010,1130,69.19354838709677,25.741935483870968,57.61290322580645,5.129032258064516,15.709677419354838,12.580645161290322,17.580645161290324,12.935483870967742,23.322580645161292,15.0,12.709677419354838,5.0,3.4838709677419355,16.903225806451612,66.06451612903226,24.70967741935484,56.70967741935484,4.838709677419355,16.06451612903226,11.806451612903226,17.580645161290324,10.838709677419354,20.677419354838708,11.741935483870968,11.709677419354838,6.064516129032258,4.645161290322581,17.612903225806452
2010,1131,70.57291666666667,23.13888888888889,57.21527777777778,8.315972222222221,23.180555555555557,15.979166666666668,21.881944444444443,11.097222222222221,25.520833333333336,10.958333333333332,13.430555555555555,6.947916666666666,3.048611111111111,21.34375,66.65277777777777,22.42361111111111,55.02777777777778,5.833333333333333,18.729166666666668,15.972222222222221,23.81597222222222,11.340277777777779,26.256944444444443,12.114583333333332,14.46875,5.913194444444445,3.2743055555555554,19.37152777777778
2010,1132,62.509578544061306,22.95785440613027,51.93103448275862,4.222222222222222,13.14942528735632,12.371647509578546,18.478927203065133,10.919540229885058,22.5632183908046,12.93869731800766,13.977011494252872,6.770114942528736,3.298850574712644,16.264367816091955,66.24137931034483,23.057471264367816,52.98084291187739,7.647509578544061,20.67049808429119,12.478927203065135,18.268199233716476,10.57088122605364,21.517241379310345,14.942528735632184,12.92337164750958,7.103448275862069,3.2720306513409962,17.3639846743295
2010,1133,66.87813620071685,23.060931899641577,52.48387096774193,5.960573476702509,16.7921146953405,14.795698924731184,19.863799283154123,9.025089605734765,23.612903225806452,11.806451612903226,11.93189964157706,6.243727598566307,2.7311827956989245,16.57706093189964,66.81362007168458,23.200716845878137,56.45878136200717,7.103942652329749,23.136200716845877,13.308243727598565,17.211469534050178,11.763440860215052,22.885304659498203,13.154121863799283,12.11111111111111,5.716845878136201,2.032258064516129,17.86021505376344
2010,1135,65.97318007662835,22.578544061302683,51.417624521072796,6.444444444444445,18.911877394636015,14.371647509578546,19.417624521072796,7.10727969348659,24.35632183908046,12.862068965517242,12.946360153256705,3.6781609195402294,3.7279693486590038,14.337164750957854,72.50574712643679,27.681992337164754,61.892720306513404,6.674329501915709,18.911877394636015,10.46743295019157,15.28735632183908,12.214559386973182,24.96551724137931,13.92337164750958,9.819923371647509,6.885057471264369,3.701149425287356,18.540229885057474
2010,1136,51.64444444444444,18.703703703703702,50.1,5.27037037037037,18.481481481481477,8.966666666666667,13.455555555555556,8.114814814814816,21.633333333333333,10.855555555555556,16.18148148148148,5.911111111111111,3.640740740740741,20.08888888888889,69.24444444444445,23.72222222222222,53.29629629629629,6.677777777777778,18.125925925925927,15.122222222222224,22.92222222222222,12.155555555555557,26.17037037037037,13.766666666666667,12.355555555555556,8.237037037037036,3.6259259259259258,14.866666666666667
2010,1137,65.8494623655914,22.73835125448029,55.55197132616487,6.347670250896057,19.3010752688172,14.025089605734768,19.225806451612904,10.655913978494622,22.68458781362007,11.759856630824371,11.469534050179211,4.856630824372759,3.594982078853046,17.609318996415773,66.83870967741936,22.89964157706093,53.225806451612904,6.591397849462366,17.0,14.448028673835127,20.12186379928315,10.172043010752688,23.992831541218635,12.100358422939067,12.759856630824371,5.415770609318996,2.996415770609319,17.78494623655914
2010,1138,71.02681992337163,24.708812260536398,56.96551724137931,6.75095785440613,19.655172413793103,14.85823754789272,20.6360153256705,12.218390804597702,22.685823754789272,14.693486590038313,13.915708812260537,7.321839080459769,3.1954022988505746,18.67049808429119,70.82758620689656,24.877394636015325,54.34099616858238,6.636015325670498,17.356321839080458,14.436781609195402,20.69348659003831,10.340996168582377,23.256704980842912,12.057471264367814,14.777777777777777,6.904214559386974,3.0689655172413794,18.310344827586206
2010,1139,69.87152777777777,22.64236111111111,50.00347222222222,6.729166666666666,19.677083333333332,17.85763888888889,23.868055555555557,9.222222222222221,23.524305555555557,12.774305555555555,12.36111111111111,6.815972222222221,2.454861111111111,18.45138888888889,59.81597222222223,21.10763888888889,50.923611111111114,4.986111111111111,16.145833333333332,12.614583333333332,18.256944444444443,8.70486111111111,20.319444444444443,10.489583333333332,13.64236111111111,5.166666666666667,3.045138888888889,20.80902777777778
2010,1140,82.60606060606061,28.393939393939394,58.90909090909091,8.121212121212121,19.545454545454547,17.696969696969695,22.515151515151516,10.181818181818182,26.78787878787879,15.787878787878787,11.303030303030303,8.545454545454545,3.484848484848485,17.363636363636363,65.66666666666667,23.0,56.06060606060606,5.909090909090909,17.606060606060606,13.757575757575758,20.393939393939394,9.909090909090908,22.636363636363637,12.393939393939394,15.606060606060606,5.818181818181818,2.878787878787879,18.363636363636363
2010,1141,63.96551724137931,21.448275862068964,52.6551724137931,7.689655172413793,20.551724137931036,13.379310344827585,20.103448275862068,12.275862068965518,21.103448275862068,10.620689655172415,14.206896551724139,7.9655172413793105,2.8620689655172415,21.75862068965517,63.96551724137931,19.96551724137931,47.10344827586207,5.137931034482759,14.96551724137931,18.896551724137932,25.82758620689655,10.206896551724139,22.310344827586206,10.03448275862069,15.03448275862069,5.827586206896552,3.2758620689655173,18.586206896551722
2010,1142,69.33118279569894,23.542652329749103,56.47526881720431,6.532616487455196,19.602150537634408,15.713261648745519,21.5584229390681,12.280286738351256,22.81433691756272,11.60573476702509,13.348387096774195,5.470250896057347,2.32831541218638,21.754121863799284,74.45448028673835,23.827240143369174,52.18351254480286,6.589964157706095,17.878136200716845,20.210035842293905,28.20716845878136,9.836559139784946,23.669534050179212,13.649462365591399,12.246594982078854,5.670250896057348,3.356989247311828,17.549820788530468
2010,1143,77.71717171717171,27.804713804713806,58.21885521885522,6.569023569023569,17.575757575757574,15.53872053872054,20.528619528619526,11.44781144781145,24.195286195286194,14.393939393939394,11.969696969696969,5.646464646464646,2.4747474747474745,16.925925925925924,68.13804713804714,24.548821548821547,56.670033670033675,5.636363636363637,17.56902356902357,13.404040404040405,19.215488215488215,10.727272727272727,21.033670033670035,12.393939393939394,12.88215488215488,5.444444444444445,3.794612794612795,17.350168350168353
2010,1144,67.67857142857143,23.035714285714285,51.607142857142854,4.678571428571429,13.321428571428571,16.928571428571427,23.714285714285715,11.0,20.428571428571427,14.107142857142858,14.214285714285714,10.214285714285714,2.0714285714285716,18.964285714285715,63.92857142857143,21.607142857142858,48.75,6.357142857142857,19.071428571428573,14.357142857142858,20.678571428571427,10.285714285714286,21.464285714285715,14.178571428571429,18.071428571428573,6.392857142857143,5.142857142857143,19.892857142857142
2010,1145,65.20277777777778,22.835416666666667,55.33819444444444,6.43611111111111,20.430555555555557,13.095833333333335,18.62847222222222,12.35486111111111,24.295138888888886,12.375694444444445,14.438194444444441,5.936805555555555,3.4326388888888895,17.90902777777778,66.25416666666666,24.015972222222224,56.886805555555554,6.461805555555555,19.699305555555558,11.760416666666666,17.888194444444448,12.259027777777776,22.967361111111117,13.279166666666667,12.961111111111112,6.964583333333333,3.4034722222222227,17.91388888888889
2010,1146,61.55128205128205,20.64957264957265,50.5982905982906,5.311965811965811,17.192307692307693,14.94017094017094,23.572649572649574,10.863247863247864,21.833333333333332,9.358974358974358,14.303418803418804,5.803418803418804,3.025641025641026,17.346153846153847,68.22222222222223,24.64529914529915,54.380341880341874,5.662393162393163,16.162393162393162,13.26923076923077,18.752136752136753,10.914529914529917,23.73076923076923,12.538461538461538,13.247863247863249,6.837606837606837,4.700854700854701,19.5
2010,1147,67.5358024691358,22.4559670781893,55.09218106995885,7.5473251028806585,21.501234567901232,15.076543209876544,20.80246913580247,8.809876543209876,19.902880658436214,12.488065843621397,14.8641975308642,7.2181069958847734,2.2353909465020574,21.213991769547327,79.598353909465,27.33744855967078,55.04609053497943,6.395061728395062,16.91358024691358,18.528395061728396,25.20246913580247,11.307818930041153,27.158024691358023,15.162962962962963,15.465020576131687,7.226337448559671,4.403292181069959,19.03456790123457
2010,1148,60.28074074074074,21.192592592592593,52.5725925925926,4.997777777777778,15.988148148148149,12.897777777777778,18.016296296296296,10.846666666666666,21.237777777777776,10.811851851851852,13.274074074074074,6.5814814814814815,2.982962962962963,14.972592592592594,63.674814814814816,24.084444444444443,53.17703703703704,5.376296296296297,15.392592592592592,10.12962962962963,15.13037037037037,10.750370370370371,22.969629629629633,11.525925925925925,14.15925925925926,6.746666666666667,3.7622222222222224,17.300740740740743
2010,1149,63.13247863247864,23.23931623931624,55.99572649572649,5.97008547008547,17.294871794871796,10.683760683760683,16.149572649572647,12.18803418803419,22.37179487179487,9.914529914529917,14.47008547008547,7.555555555555556,3.9615384615384626,17.982905982905983,67.91452991452991,24.098290598290596,54.371794871794876,5.730769230769231,17.31623931623932,13.987179487179487,21.029914529914528,11.726495726495727,24.06837606837607,13.200854700854702,13.56837606837607,7.252136752136753,2.9102564102564097,16.081196581196583
2010,1150,72.89247311827957,24.21863799283154,57.903225806451616,6.455197132616487,20.74910394265233,18.0,24.541218637992834,13.247311827956992,26.03584229390681,13.107526881720432,13.258064516129032,5.870967741935484,4.032258064516129,18.043010752688172,70.59139784946237,25.1326164874552,60.52688172043011,6.777777777777779,22.075268817204307,13.548387096774194,19.383512544802866,12.774193548387096,23.97491039426523,13.584229390681003,12.290322580645162,5.8673835125448015,3.74910394265233,20.609318996415773
2010,1151,68.19354838709677,24.258064516129032,56.483870967741936,8.129032258064516,24.419354838709676,11.548387096774194,18.741935483870968,11.129032258064516,25.387096774193548,14.32258064516129,16.258064516129032,5.774193548387097,2.4838709677419355,18.903225806451612,73.06451612903226,25.096774193548388,58.903225806451616,10.258064516129032,28.774193548387096,12.612903225806452,18.483870967741936,11.64516129032258,25.193548387096776,14.612903225806452,14.35483870967742,8.064516129032258,3.4838709677419355,18.64516129032258
2010,1152,59.56349206349206,20.702380952380953,56.1984126984127,4.523809523809524,16.416666666666668,13.634920634920636,20.742063492063494,13.420634920634923,21.726190476190478,9.65873015873016,15.916666666666668,6.940476190476191,1.9246031746031744,19.742063492063494,71.12698412698413,23.551587301587297,51.15079365079365,7.765873015873017,20.476190476190478,16.257936507936506,24.12698412698413,10.503968253968253,25.702380952380953,14.988095238095239,15.869047619047619,7.32936507936508,3.694444444444445,18.583333333333336
2010,1153,67.73333333333333,25.233670033670034,58.35690235690236,5.46127946127946,18.71919191919192,11.804713804713804,18.927272727272726,13.874074074074073,25.154208754208756,13.435016835016837,12.964309764309768,5.466666666666667,2.9804713804713803,17.88080808080808,65.2074074074074,22.663299663299664,55.31649831649831,6.37037037037037,18.81010101010101,13.510437710437708,19.707744107744105,10.492255892255892,21.81952861952862,12.383164983164985,11.597979797979798,6.421548821548823,3.068013468013468,16.514478114478113
2010,1154,60.333333333333336,21.244444444444447,51.507407407407406,7.351851851851851,20.244444444444447,10.492592592592594,14.681481481481482,9.762962962962964,21.511111111111113,11.2,10.729629629629631,4.911111111111111,1.459259259259259,15.496296296296297,60.81851851851852,21.633333333333333,50.46666666666667,5.97037037037037,18.4037037037037,11.581481481481482,16.9,10.011111111111111,22.996296296296297,9.844444444444443,11.481481481481483,5.062962962962964,3.3777777777777778,15.651851851851852
2010,1155,73.29032258064517,26.548387096774192,58.54838709677419,6.580645161290323,19.580645161290324,13.612903225806452,20.64516129032258,12.96774193548387,23.70967741935484,14.161290322580646,14.838709677419354,9.64516129032258,4.838709677419355,17.483870967741936,63.83870967741935,23.096774193548388,55.16129032258065,4.612903225806452,15.67741935483871,13.03225806451613,19.258064516129032,12.0,22.903225806451612,11.709677419354838,17.483870967741936,8.0,3.129032258064516,18.419354838709676
2010,1156,66.80645161290323,23.225806451612904,53.96774193548387,6.387096774193548,18.741935483870968,13.96774193548387,18.612903225806452,9.483870967741936,19.870967741935484,12.419354838709678,12.0,8.32258064516129,1.8387096774193548,21.580645161290324,68.35483870967742,22.580645161290324,49.16129032258065,6.096774193548387,15.32258064516129,17.096774193548388,24.903225806451612,10.838709677419354,23.548387096774192,12.903225806451612,15.129032258064516,5.161290322580645,3.096774193548387,17.516129032258064
2010,1157,72.3,26.966666666666665,57.13333333333333,5.033333333333333,14.466666666666667,13.333333333333334,20.8,12.733333333333333,25.666666666666668,14.733333333333333,12.566666666666666,6.8,4.166666666666667,16.4,61.6,22.466666666666665,57.5,5.433333333333334,19.2,11.233333333333333,16.766666666666666,12.233333333333333,21.766666666666666,9.333333333333334,13.533333333333333,6.033333333333333,2.7333333333333334,18.766666666666666
2010,1158,74.12152777777777,27.635416666666668,60.548611111111114,9.32986111111111,25.48263888888889,9.520833333333334,12.979166666666666,8.746527777777779,23.00347222222222,12.53125,11.184027777777779,5.71875,4.902777777777778,16.86111111111111,72.25694444444444,27.09375,61.28472222222222,5.496527777777778,16.635416666666664,12.572916666666666,19.506944444444443,14.958333333333332,25.75347222222222,12.64236111111111,13.11111111111111,5.854166666666667,2.4965277777777777,14.35763888888889
2010,1159,66.33333333333333,23.550191570881225,54.179310344827584,6.524137931034482,17.62911877394636,12.708812260536398,18.573946360153254,10.860536398467431,22.945593869731802,13.039080459770116,14.802298850574712,6.154022988505747,1.9984674329501915,18.344061302681993,70.3287356321839,24.41072796934866,54.48045977011495,6.957854406130268,19.456704980842915,14.549425287356321,19.954789272030652,9.549425287356321,22.94942528735632,14.414559386973181,12.518773946360152,6.891187739463601,3.1394636015325674,17.99846743295019
2010,1160,73.75862068965517,24.662835249042143,52.26053639846743,6.57088122605364,17.13409961685824,17.862068965517242,23.295019157088124,7.237547892720308,20.532567049808428,14.038314176245214,13.295019157088122,8.03448275862069,2.295019157088122,21.29885057471264,74.40996168582375,25.47892720306513,54.63601532567049,5.517241379310345,16.203065134099617,17.93486590038314,25.559386973180075,12.582375478927204,23.597701149425284,13.199233716475096,14.973180076628354,6.793103448275862,3.670498084291188,20.6360153256705
2010,1161,65.42666666666666,21.459999999999997,50.733333333333334,5.386666666666667,15.546666666666665,17.12,24.94,11.113333333333333,23.246666666666666,10.353333333333333,14.873333333333333,6.786666666666666,2.4066666666666667,20.733333333333334,66.76666666666667,21.89333333333333,50.413333333333334,6.293333333333334,17.953333333333333,16.686666666666667,24.493333333333332,9.406666666666666,22.6,11.879999999999999,14.126666666666667,6.626666666666667,3.9266666666666667,20.86
2010,1162,60.214285714285715,21.071428571428573,51.857142857142854,4.821428571428571,12.821428571428571,13.25,19.75,10.785714285714286,22.25,9.964285714285714,14.321428571428571,7.428571428571429,1.8571428571428572,19.714285714285715,65.28571428571429,22.071428571428573,49.42857142857143,6.392857142857143,18.0,14.75,21.25,9.107142857142858,23.607142857142858,11.821428571428571,14.535714285714286,6.678571428571429,3.392857142857143,17.785714285714285
2010,1163,70.5625,24.84375,55.21875,3.71875,11.8125,17.15625,24.84375,13.4375,26.0,13.84375,15.03125,6.6875,7.75,15.8125,67.0,24.59375,62.65625,6.15625,19.125,11.65625,16.53125,14.25,21.5625,12.59375,12.625,7.96875,4.15625,20.40625
2010,1164,59.5761316872428,21.31275720164609,54.847736625514415,5.074074074074074,15.711934156378598,11.876543209876544,15.97119341563786,10.666666666666666,20.884773662551442,9.975308641975309,13.860082304526749,5.991769547325102,2.1440329218106995,18.358024691358025,67.90123456790123,23.172839506172842,53.39506172839506,6.34567901234568,20.534979423868315,15.209876543209877,22.419753086419753,13.234567901234568,25.05349794238683,13.48559670781893,14.481481481481481,6.835390946502058,3.7942386831275723,15.329218106995883
2010,1165,74.42528735632183,26.49808429118774,55.59003831417625,9.720306513409962,22.229885057471268,11.708812260536398,16.015325670498086,10.172413793103448,22.97701149425287,16.095785440613028,12.157088122605364,7.095785440613026,3.582375478927203,18.095785440613028,63.83908045977011,21.796934865900383,51.81609195402298,5.678160919540231,16.1455938697318,14.56704980842912,20.229885057471268,9.804597701149424,21.34865900383142,11.210727969348659,13.704980842911878,6.321839080459769,2.770114942528736,16.659003831417625
2010,1166,68.81720430107528,23.5089605734767,54.111111111111114,7.207885304659497,22.136200716845877,14.591397849462366,20.566308243727597,10.362007168458781,24.164874551971327,13.512544802867385,12.290322580645162,5.093189964157706,3.078853046594982,18.512544802867385,67.81003584229391,23.103942652329753,54.896057347670244,6.4229390681003595,19.161290322580644,15.17921146953405,21.093189964157705,10.928315412186377,23.32616487455197,12.65591397849462,11.863799283154124,5.917562724014338,2.523297491039427,19.12186379928315
2010,1167,65.13026819923371,21.697318007662837,55.90421455938697,5.0,16.057471264367816,16.73563218390805,24.344827586206897,13.908045977011493,21.89272030651341,8.992337164750957,15.038314176245212,6.206896551724138,2.842911877394636,18.547892720306514,73.91187739463601,26.563218390804604,57.99616858237548,5.655172413793103,17.049808429118773,15.130268199233718,21.17624521072797,12.796934865900385,24.62835249042146,14.176245210727968,12.988505747126439,6.252873563218391,3.486590038314176,18.547892720306514
